trial_id,temp,pH,latency_ms,success,seed
617,32.0,7.3,1.3877892390450146,1,42
618,32.0,7.3,1.0999480541230198,1,42
619,32.0,7.3,,0,42
620,32.0,7.3,1.2243708149227992,1,42
621,32.0,7.3,1.0088125741770448,1,42
622,32.0,7.3,0.9654430369337723,1,42
623,32.0,7.3,1.1443280050993465,1,42
624,32.0,7.3,1.156924513708211,1,42
625,32.0,7.3,1.1568285185401161,1,42
626,32.0,7.3,1.161207271812656,1,42
627,32.0,7.3,1.5413998450576072,1,42
628,32.0,7.3,1.3755138975162935,1,42
629,32.0,7.3,1.2500459266529154,1,42
630,32.0,7.3,1.20084272174932,1,42
631,32.0,7.3,1.206292497283115,1,42
632,32.0,7.3,,0,42
633,32.0,7.3,1.191440131264406,1,42
634,32.0,7.3,,0,42
635,32.0,7.3,1.0481315489451366,1,42
636,32.0,7.3,1.3574495848726837,1,42
637,32.0,7.3,1.2671184625341065,1,42
638,32.0,7.3,1.5432429172420297,1,42
639,32.0,7.3,1.1900651801775255,1,42
640,32.0,7.3,1.3878625335480486,1,42
641,32.0,7.3,1.0473467046561362,1,42
642,32.0,7.3,1.1133128917893331,1,42
643,32.0,7.3,1.5156059442268965,1,42
644,32.0,7.3,1.35011644129315,1,42
645,32.0,7.3,,0,42
646,32.0,7.3,1.2907686578637638,1,42
647,32.0,7.3,1.3648426349494525,1,42
648,32.0,7.3,1.2609571369916024,1,42
649,32.0,7.3,1.2435112145503457,1,42
650,32.0,7.3,1.28340483915917,1,42
651,32.0,7.3,1.0394702757496095,1,42
652,32.0,7.3,1.4707596585948486,1,42
653,32.0,7.3,1.3715285557219103,1,42
654,32.0,7.3,1.172185601473048,1,42
655,32.0,7.3,1.301662352255442,1,42
656,32.0,7.3,1.2685549985308242,1,42
657,32.0,7.3,1.3781511492235519,1,42
658,32.0,7.3,1.302541715086409,1,42
659,32.0,7.3,1.416645666041986,1,42
660,32.0,7.3,1.1707557664948247,1,42
661,32.0,7.3,1.0096003634827069,1,42
662,32.0,7.3,0.9516265887649658,1,42
663,32.0,7.3,0.9660541061569297,1,42
664,32.0,7.3,1.1640763424487013,1,42
665,32.0,7.3,1.239092903355822,1,42
666,32.0,7.3,1.1012103507417708,1,42
667,32.0,7.3,0.8556654863974387,1,42
668,32.0,7.3,1.1039247811418718,1,42
669,32.0,7.3,1.1401860081724804,1,42
670,32.0,7.3,1.209032813808101,1,42
671,32.0,7.3,1.4413159002042926,1,42
672,32.0,7.3,0.9230407433295773,1,42
673,32.0,7.3,1.3199825656519573,1,42
674,32.0,7.3,1.3034164879132017,1,42
675,32.0,7.3,,0,42
676,32.0,7.3,1.332498623223624,1,42
677,32.0,7.3,1.2567675495072614,1,42
678,32.0,7.3,,0,42
679,32.0,7.3,1.1822490066940685,1,42
680,32.0,7.3,1.2998663621700817,1,42
681,32.0,7.3,1.0741894842538242,1,42
682,32.0,7.3,1.0561657560434434,1,42
683,32.0,7.3,0.9090856738084139,1,42
684,32.0,7.3,1.275099993425206,1,42
685,32.0,7.3,1.116553903505806,1,42
686,32.0,7.3,0.9606509950777755,1,42
687,32.0,7.3,1.0585550963698573,1,42
688,32.0,7.3,1.299543618780827,1,42
689,32.0,7.3,1.2376317282875737,1,42
690,32.0,7.3,1.0636232402207175,1,42
691,32.0,7.3,,0,42
692,32.0,7.3,1.2476879321477332,1,42
693,32.0,7.3,1.4284370298677964,1,42
694,32.0,7.3,1.231579625894535,1,42
695,32.0,7.3,1.2983167863055196,1,42
696,32.0,7.3,1.1009129959114423,1,42
697,32.0,7.3,1.1071096793928434,1,42
698,32.0,7.3,1.015015316075896,1,42
699,32.0,7.3,1.1023533896971283,1,42
700,32.0,7.3,1.1654374470821498,1,42
701,32.0,7.3,1.4099855188532073,1,42
702,32.0,7.3,1.0797734536396693,1,42
703,32.0,7.3,1.5522428199510951,1,42
704,32.0,7.3,1.3126595276556976,1,42
705,32.0,7.3,1.2777885673689293,1,42
706,32.0,7.3,1.2191379909775133,1,42
707,32.0,7.3,1.1888901679697974,1,42
708,32.0,7.3,1.1238191744000872,1,42
709,32.0,7.3,0.9950513008530333,1,42
710,32.0,7.3,1.0847941878213516,1,42
711,32.0,7.3,1.4720263874706623,1,42
712,32.0,7.3,1.3023883900353777,1,42
713,32.0,7.3,1.470327020171488,1,42
714,32.0,7.3,1.1199847046580966,1,42
715,32.0,7.3,1.0513333646550307,1,42
716,32.0,7.3,1.2175959041993933,1,42
717,32.0,7.3,1.0901365363187454,1,42
718,32.0,7.3,1.2492528100349427,1,42
719,32.0,7.3,0.9655518219290822,1,42
720,32.0,7.3,0.896145262395093,1,42
721,32.0,7.3,1.271488567069606,1,42
722,32.0,7.3,1.477329778711765,1,42
723,32.0,7.3,1.2786160297525961,1,42
724,32.0,7.3,1.300699170521232,1,42
725,32.0,7.3,1.224241383094077,1,42
726,32.0,7.3,1.2390401210941855,1,42
727,32.0,7.3,0.9880904307479924,1,42
728,32.0,7.3,1.0955964992538196,1,42
729,32.0,7.3,1.4081389312824082,1,42
730,32.0,7.3,1.0390391532209733,1,42
731,32.0,7.3,,0,42
732,32.0,7.3,,0,42
733,32.0,7.3,1.1620357946354836,1,42
734,32.0,7.3,1.5798539638618365,1,42
735,32.0,7.3,1.2745418707024176,1,42
736,32.0,7.3,1.2333619341336166,1,42
737,32.0,7.3,1.188023404765456,1,42
738,32.0,7.3,1.0875976376525542,1,42
739,32.0,7.3,1.001165435764148,1,42
740,32.0,7.3,,0,42
741,32.0,7.3,1.0777520579469198,1,42
742,32.0,7.3,0.9583988038629471,1,42
743,32.0,7.3,1.34476732860746,1,42
744,32.0,7.3,1.2171494171418415,1,42
745,32.0,7.3,,0,42
746,32.0,7.3,1.2251646005366208,1,42
747,32.0,7.3,1.1965169553894905,1,42
748,32.0,7.3,1.2545801094593898,1,42
749,32.0,7.3,1.263188636326287,1,42
750,32.0,7.3,1.1844582942086377,1,42
751,32.0,7.3,1.092391975530278,1,42
752,32.0,7.3,1.2166602676755942,1,42
753,32.0,7.3,1.210747433348832,1,42
754,32.0,7.3,1.2082256972630865,1,42
755,32.0,7.3,1.3418255988657086,1,42
756,32.0,7.3,1.213834081257154,1,42
757,32.0,7.3,1.0042402112447548,1,42
758,32.0,7.3,1.1155728784701653,1,42
759,32.0,7.3,1.1825542194105592,1,42
760,32.0,7.3,1.2211731473226837,1,42
761,32.0,7.3,,0,42
762,32.0,7.3,1.2961600730886746,1,42
763,32.0,7.3,0.7543431513559157,1,42
764,32.0,7.3,1.2586821411610063,1,42
765,32.0,7.3,1.2978118486105905,1,42
766,32.0,7.3,1.0088908203193419,1,42
767,32.0,7.3,1.1030252692359048,1,42
768,32.0,7.3,,0,42
769,32.0,7.3,1.2022605760305578,1,42
770,32.0,7.3,1.1149561610808434,1,42
771,32.0,7.3,1.164245372578019,1,42
772,32.0,7.3,1.23764722746661,1,42
773,32.0,7.3,1.2126758363490149,1,42
774,32.0,7.3,1.3627166558221289,1,42
775,32.0,7.3,0.9768064002879973,1,42
776,32.0,7.3,0.9955148589938226,1,42
777,32.0,7.3,1.1765630847549784,1,42
778,32.0,7.3,1.2980258537331464,1,42
779,32.0,7.3,1.3325345392663102,1,42
780,32.0,7.3,1.1208043363425837,1,42
781,32.0,7.3,0.801459989515546,1,42
782,32.0,7.3,1.1256021064176849,1,42
783,32.0,7.3,1.2743018971733893,1,42
784,32.0,7.3,1.2097660570968443,1,42
785,32.0,7.3,1.3040224846846258,1,42
786,32.0,7.3,1.401873940850732,1,42
787,32.0,7.3,1.1870628130520458,1,42
788,32.0,7.3,1.141923712299618,1,42
789,32.0,7.3,1.071933723848415,1,42
790,32.0,7.3,0.994718699215837,1,42
791,32.0,7.3,0.956410625465135,1,42
792,32.0,7.3,1.1061313200086247,1,42
793,32.0,7.3,1.3770390590178119,1,42
794,32.0,7.3,1.3196580420821562,1,42
795,32.0,7.3,1.1348490816930283,1,42
796,32.0,7.3,1.5541702827185175,1,42
797,32.0,7.3,1.1161748245783112,1,42
798,32.0,7.3,1.4185454948296103,1,42
799,32.0,7.3,1.459724317430725,1,42
800,32.0,7.3,1.2851079357616921,1,42
801,32.0,7.3,1.1047612869042793,1,42
802,32.0,7.3,1.1542820715230304,1,42
803,32.0,7.3,1.2414685710676987,1,42
804,32.0,7.3,0.9986460182178306,1,42
805,32.0,7.3,1.0581723603115305,1,42
806,32.0,7.3,1.0462362606365214,1,42
807,32.0,7.3,1.297263374594678,1,42
808,32.0,7.3,1.4001512449506477,1,42
809,32.0,7.3,1.3261617270668893,1,42
810,32.0,7.3,1.3700868307675187,1,42
811,32.0,7.3,1.0922255403814403,1,42
812,32.0,7.3,1.1610416516886852,1,42
813,32.0,7.3,1.1724308367716034,1,42
814,32.0,7.3,1.284460479769932,1,42
815,32.0,7.3,1.5553899593352205,1,42
816,32.0,7.3,,0,42
817,32.0,7.3,1.4429381977804403,1,42
818,32.0,7.3,1.4974141812797424,1,42
819,32.0,7.3,1.0768583461850687,1,42
820,32.0,7.3,1.269134988240106,1,42
821,32.0,7.3,,0,42
822,32.0,7.3,1.0465694369589935,1,42
823,32.0,7.3,0.900485400119738,1,42
824,32.0,7.3,1.1771197731620466,1,42
825,32.0,7.3,1.1683124325512906,1,42
826,32.0,7.3,1.348595558420603,1,42
827,32.0,7.3,1.1197633270543983,1,42
828,32.0,7.3,1.18570078369408,1,42
829,32.0,7.3,1.256987659248947,1,42
830,32.0,7.3,1.290022512560404,1,42
831,32.0,7.3,1.3286860808445438,1,42
832,32.0,7.3,1.2408885851030305,1,42
833,32.0,7.3,,0,42
834,32.0,7.3,,0,42
835,32.0,7.3,1.0066186960033832,1,42
836,32.0,7.3,1.2755516632894361,1,42
837,32.0,7.3,1.1089396423449396,1,42
838,32.0,7.3,1.408486074448518,1,42
839,32.0,7.3,1.215564958376439,1,42
840,32.0,7.3,1.2503572639091196,1,42
841,32.0,7.3,1.6246127577587586,1,42
842,32.0,7.3,1.3316129748642354,1,42
843,32.0,7.3,1.2726143494378896,1,42
844,32.0,7.3,1.1902448858744132,1,42
845,32.0,7.3,1.0181167670310731,1,42
846,32.0,7.3,1.1790585353896819,1,42
847,32.0,7.3,1.0773681604616272,1,42
848,32.0,7.3,1.4769068649849446,1,42
849,32.0,7.3,1.2747564582140734,1,42
850,32.0,7.3,1.4018834496923192,1,42
851,32.0,7.3,1.1155299666627772,1,42
852,32.0,7.3,1.0877706067494644,1,42
853,32.0,7.3,,0,42
854,32.0,7.3,1.3149586362729442,1,42
855,32.0,7.3,1.1401946819066429,1,42
856,32.0,7.3,1.0821517710538484,1,42
857,32.0,7.3,,0,42
858,32.0,7.3,1.4859519339352216,1,42
859,32.0,7.3,1.1488425028943976,1,42
860,32.0,7.3,0.9873531150779631,1,42
861,32.0,7.3,0.9330689104596106,1,42
862,32.0,7.3,0.9703453720585857,1,42
863,32.0,7.3,1.4123382831041669,1,42
864,32.0,7.3,1.124712220973947,1,42
865,32.0,7.3,1.6177196850439983,1,42
866,32.0,7.3,1.4566488249701819,1,42
867,32.0,7.3,1.5301995729809117,1,42
868,32.0,7.3,1.3745277536544576,1,42
869,32.0,7.3,1.3061205730919179,1,42
870,32.0,7.3,1.0824917879183908,1,42
871,32.0,7.3,1.2116580598507403,1,42
872,32.0,7.3,1.3225845780142695,1,42
873,32.0,7.3,1.363628318079658,1,42
874,32.0,7.3,1.031211995887563,1,42
875,32.0,7.3,1.1814940103801783,1,42
876,32.0,7.3,1.1990864069393419,1,42
877,32.0,7.3,1.1928935196586903,1,42
878,32.0,7.3,1.0498385026944714,1,42
879,32.0,7.3,1.5061044252706852,1,42
880,32.0,7.3,1.1762906362722751,1,42
881,32.0,7.3,1.0601023144319073,1,42
882,32.0,7.3,1.5109383042459914,1,42
883,32.0,7.3,1.4568285198136415,1,42
884,32.0,7.3,1.2345263205076296,1,42
885,32.0,7.3,0.931859312259663,1,42
886,32.0,7.3,,0,42
887,32.0,7.3,1.3759388102856247,1,42
888,32.0,7.3,1.1812901929454698,1,42
889,32.0,7.3,1.1817394643653363,1,42
890,32.0,7.3,1.4326155240623897,1,42
891,32.0,7.3,1.2447984609758063,1,42
892,32.0,7.3,1.152200302640039,1,42
893,32.0,7.3,1.354889371820172,1,42
894,32.0,7.3,1.335539138509485,1,42
895,32.0,7.3,1.2748575835333953,1,42
896,32.0,7.3,1.1212914027409477,1,42
897,32.0,7.3,,0,42
898,32.0,7.3,1.1963165185381317,1,42
899,32.0,7.3,1.1799065412519205,1,42
900,32.0,7.3,1.1762914616796625,1,42
901,32.0,7.3,1.2704278972621723,1,42
902,32.0,7.3,1.448814528806924,1,42
903,32.0,7.3,1.1692143657346126,1,42
904,32.0,7.3,0.827901509823312,1,42
905,32.0,7.3,1.352332186069046,1,42
906,32.0,7.3,1.2228123735794887,1,42
907,32.0,7.3,,0,42
908,32.0,7.3,1.2939798573285735,1,42
909,32.0,7.3,1.3524211783763205,1,42
910,32.0,7.3,,0,42
911,32.0,7.3,1.0664842016635299,1,42
912,32.0,7.3,1.258727892999269,1,42
913,32.0,7.3,0.9971471264383672,1,42
914,32.0,7.3,,0,42
915,32.0,7.3,1.0840419679825348,1,42
916,32.0,7.3,1.1622170793984865,1,42
917,32.0,7.3,1.3125303130356443,1,42
918,32.0,7.3,1.1409260188315078,1,42
919,32.0,7.3,1.1653436724763244,1,42
920,32.0,7.3,1.2363380921224294,1,42
921,32.0,7.3,1.1990916223871446,1,42
922,32.0,7.3,1.0807769087792363,1,42
923,32.0,7.3,1.1411155805325859,1,42
924,32.0,7.3,1.5308204023505407,1,42
925,32.0,7.3,1.0995230233774258,1,42
926,32.0,7.3,1.2238870451158732,1,42
927,32.0,7.3,1.109592152750276,1,42
928,32.0,7.3,1.2028590136300796,1,42
929,32.0,7.3,1.0997966916628785,1,42
930,32.0,7.3,1.1312784666801046,1,42
931,32.0,7.3,0.9829522249860215,1,42
932,32.0,7.3,1.2272514249948436,1,42
933,32.0,7.3,1.1550506016108217,1,42
934,32.0,7.3,1.2932627560582366,1,42
935,32.0,7.3,,0,42
936,32.0,7.3,1.352183871362284,1,42
937,32.0,7.3,1.199854198595228,1,42
938,32.0,7.3,1.2595514025640155,1,42
939,32.0,7.3,1.093018782426837,1,42
940,32.0,7.3,1.2301486478252923,1,42
941,32.0,7.3,0.984196618512578,1,42
942,32.0,7.3,1.5091488423047386,1,42
943,32.0,7.3,1.3834026023219341,1,42
944,32.0,7.3,1.222949460936365,1,42
945,32.0,7.3,1.3473749811542404,1,42
946,32.0,7.3,1.110177220641809,1,42
947,32.0,7.3,1.3754627530657915,1,42
948,32.0,7.3,1.1591242695849187,1,42
949,32.0,7.3,1.1482064751483652,1,42
950,32.0,7.3,1.0607865925689222,1,42
951,32.0,7.3,1.2793420619740794,1,42
952,32.0,7.3,1.2160322574035325,1,42
953,32.0,7.3,,0,42
954,32.0,7.3,1.436058709286183,1,42
955,32.0,7.3,,0,42
956,32.0,7.3,1.043781961754591,1,42
957,32.0,7.3,1.2800883809016073,1,42
958,32.0,7.3,1.4004178598748438,1,42
959,32.0,7.3,1.622691574511236,1,42
960,32.0,7.3,1.2430068520875222,1,42
961,32.0,7.3,1.1562089276344603,1,42
962,32.0,7.3,1.2388974768906116,1,42
963,32.0,7.3,1.4210590328929014,1,42
964,32.0,7.3,1.4209825518430874,1,42
965,32.0,7.3,1.1934767131612043,1,42
966,32.0,7.3,1.4177930393844942,1,42
967,32.0,7.3,1.2085679263329938,1,42
968,32.0,7.3,1.3454483802421833,1,42
969,32.0,7.3,1.2988613892553744,1,42
970,32.0,7.3,1.1500913321900232,1,42
971,32.0,7.3,1.0659721736020618,1,42
972,32.0,7.3,1.4051374028068784,1,42
973,32.0,7.3,1.4533525680839607,1,42
974,32.0,7.3,1.2761924246054424,1,42
975,32.0,7.3,1.2083574835483644,1,42
976,32.0,7.3,1.0252911526339403,1,42
977,32.0,7.3,1.4004643597491382,1,42
978,32.0,7.3,1.2570998791590835,1,42
979,32.0,7.3,1.171151267097731,1,42
980,32.0,7.3,1.3503113526759067,1,42
981,32.0,7.3,0.9988277791490369,1,42
982,32.0,7.3,1.0536200854085145,1,42
983,32.0,7.3,1.104756594578743,1,42
984,32.0,7.3,1.2936578441083717,1,42
985,32.0,7.3,1.2406603511533623,1,42
986,32.0,7.3,1.3128092640390745,1,42
987,32.0,7.3,1.3881030129515524,1,42
988,32.0,7.3,1.3188096140758083,1,42
989,32.0,7.3,1.513362973053937,1,42
990,32.0,7.3,1.3876878207230987,1,42
991,32.0,7.3,1.1931101130873163,1,42
992,32.0,7.3,1.1273325563889047,1,42
993,32.0,7.3,1.1978416104193341,1,42
994,32.0,7.3,1.3246555467691854,1,42
995,32.0,7.3,1.143159518203547,1,42
996,32.0,7.3,1.329309493097068,1,42
997,32.0,7.3,1.309741263189577,1,42
998,32.0,7.3,,0,42
999,32.0,7.3,1.353064131253017,1,42
1000,32.0,7.3,1.1286915124393992,1,42
1001,32.0,7.2,,0,42
1002,32.0,7.2,1.2780097440017641,1,42
1003,32.0,7.2,1.5415898763500073,1,42
1004,32.0,7.2,1.2087130460814448,1,42
1005,32.0,7.2,1.1578640897197876,1,42
1006,32.0,7.2,1.0233763112943783,1,42
1007,32.0,7.2,1.0208459604194304,1,42
1008,32.0,7.2,1.3824851958501951,1,42
1009,32.0,7.2,,0,42
1010,32.0,7.2,1.5187296677690048,1,42
1011,32.0,7.2,1.343778133468085,1,42
1012,32.0,7.2,1.0958347937614021,1,42
1013,32.0,7.2,1.0807004181071604,1,42
1014,32.0,7.2,1.2186554296174186,1,42
1015,32.0,7.2,1.2597080401103118,1,42
1016,32.0,7.2,1.327224969825263,1,42
1017,32.0,7.2,,0,42
1018,32.0,7.2,0.7277820159478401,1,42
1019,32.0,7.2,1.3336661653505277,1,42
1020,32.0,7.2,1.3037989233807121,1,42
1021,32.0,7.2,,0,42
1022,32.0,7.2,1.458348392638546,1,42
1023,32.0,7.2,1.431135904528963,1,42
1024,32.0,7.2,1.5257126021969751,1,42
1025,32.0,7.2,1.039178692198495,1,42
1026,32.0,7.2,1.2175978417039763,1,42
1027,32.0,7.2,1.2882144627154148,1,42
1028,32.0,7.2,1.2378789207997656,1,42
1029,32.0,7.2,1.6227123769303966,1,42
1030,32.0,7.2,1.2313746477787317,1,42
1031,32.0,7.2,1.133420026737117,1,42
1032,32.0,7.2,0.8165707641390325,1,42
1033,32.0,7.2,1.1727347759897384,1,42
1034,32.0,7.2,0.8416397337679022,1,42
1035,32.0,7.2,1.051931307676113,1,42
1036,32.0,7.2,1.092236719317068,1,42
1037,32.0,7.2,1.4065284065423713,1,42
1038,32.0,7.2,1.1087013526319096,1,42
1039,32.0,7.2,1.279813072615453,1,42
1040,32.0,7.2,1.1798497616103951,1,42
1041,32.0,7.2,1.0533850033625929,1,42
1042,32.0,7.2,1.2603362865638794,1,42
1043,32.0,7.2,1.2088674421896628,1,42
1044,32.0,7.2,1.4050351099524123,1,42
1045,32.0,7.2,,0,42
1046,32.0,7.2,1.0852486527984264,1,42
1047,32.0,7.2,0.94093998779233,1,42
1048,32.0,7.2,1.260061259454632,1,42
1049,32.0,7.2,1.3033549492816503,1,42
1050,32.0,7.2,1.1256299161707846,1,42
1051,32.0,7.2,1.238497839155448,1,42
1052,32.0,7.2,1.5010979887349714,1,42
1053,32.0,7.2,1.3729038442038606,1,42
1054,32.0,7.2,0.8265942374629376,1,42
1055,32.0,7.2,1.0833229034686713,1,42
1056,32.0,7.2,1.1886721327979521,1,42
1057,32.0,7.2,1.225964602617335,1,42
1058,32.0,7.2,1.242415381801278,1,42
1059,32.0,7.2,1.291387393656167,1,42
1060,32.0,7.2,1.1945262881393246,1,42
1061,32.0,7.2,1.2155707749137354,1,42
1062,32.0,7.2,,0,42
1063,32.0,7.2,1.2805635242955922,1,42
1064,32.0,7.2,1.3262690958520778,1,42
1065,32.0,7.2,,0,42
1066,32.0,7.2,1.007240739683228,1,42
1067,32.0,7.2,1.2316465475474967,1,42
1068,32.0,7.2,1.1891594509386931,1,42
1069,32.0,7.2,0.8749713832432846,1,42
1070,32.0,7.2,1.240838756923777,1,42
1071,32.0,7.2,1.0280367360570946,1,42
1072,32.0,7.2,1.3859167471698364,1,42
1073,32.0,7.2,1.2887449039745398,1,42
1074,32.0,7.2,0.9982969083421653,1,42
1075,32.0,7.2,1.376902598503619,1,42
1076,32.0,7.2,1.4617185056317599,1,42
1077,32.0,7.2,1.1673854089793225,1,42
1078,32.0,7.2,1.188125264157487,1,42
1079,32.0,7.2,1.3574873443152358,1,42
1080,32.0,7.2,1.4459267647488503,1,42
1081,32.0,7.2,0.9142794974491983,1,42
1082,32.0,7.2,1.0166951304739127,1,42
1083,32.0,7.2,1.138576315400059,1,42
1084,32.0,7.2,1.1569941779159731,1,42
1085,32.0,7.2,1.3519057643544907,1,42
1086,32.0,7.2,1.4469963022862702,1,42
1087,32.0,7.2,1.4622952529160267,1,42
1088,32.0,7.2,0.9105260016837933,1,42
1089,32.0,7.2,1.0677835274209801,1,42
1090,32.0,7.2,0.9910014351932994,1,42
1091,32.0,7.2,,0,42
1092,32.0,7.2,1.106025195796341,1,42
1093,32.0,7.2,1.203955295192276,1,42
1094,32.0,7.2,1.006714168174846,1,42
1095,32.0,7.2,1.1938918758117696,1,42
1096,32.0,7.2,1.2855308322080257,1,42
1097,32.0,7.2,1.015408667048973,1,42
1098,32.0,7.2,1.1473574940276288,1,42
1099,32.0,7.2,0.888960862790716,1,42
1100,32.0,7.2,,0,42
1101,32.0,7.2,1.148580343846457,1,42
1102,32.0,7.2,,0,42
1103,32.0,7.2,1.2551243638366931,1,42
1104,32.0,7.2,1.37417317408143,1,42
1105,32.0,7.2,,0,42
1106,32.0,7.2,1.1929647638745329,1,42
1107,32.0,7.2,1.2924224847026466,1,42
1108,32.0,7.2,0.9982452683270563,1,42
1109,32.0,7.2,1.2378079457570297,1,42
1110,32.0,7.2,1.3265297871962927,1,42
1111,32.0,7.2,1.3019427791167377,1,42
1112,32.0,7.2,1.0710245397121414,1,42
1113,32.0,7.2,1.1009389881870346,1,42
1114,32.0,7.2,0.8575085040471224,1,42
1115,32.0,7.2,1.346216211916631,1,42
1116,32.0,7.2,1.5838622548338277,1,42
1117,32.0,7.2,1.0474420714956303,1,42
1118,32.0,7.2,1.409481581474157,1,42
1119,32.0,7.2,1.5631228579695908,1,42
1120,32.0,7.2,1.1288107685206399,1,42
1121,32.0,7.2,1.1932073588507683,1,42
1122,32.0,7.2,1.257662351852148,1,42
1123,32.0,7.2,1.2960021669180084,1,42
1124,32.0,7.2,,0,42
1125,32.0,7.2,1.1473661439350036,1,42
1126,32.0,7.2,1.2623898767767177,1,42
1127,32.0,7.2,1.1898618519301962,1,42
1128,32.0,7.2,,0,42
1129,32.0,7.2,1.0020681479592561,1,42
1130,32.0,7.2,,0,42
1131,32.0,7.2,0.9527057043872078,1,42
1132,32.0,7.2,1.0611760839117295,1,42
1133,32.0,7.2,1.2552846929487935,1,42
1134,32.0,7.2,0.7785820280048112,1,42
1135,32.0,7.2,1.4261462924169255,1,42
1136,32.0,7.2,1.1518219195223875,1,42
1137,32.0,7.2,1.4211018553137709,1,42
1138,32.0,7.2,,0,42
1139,32.0,7.2,1.1755552726798442,1,42
1140,32.0,7.2,,0,42
1141,32.0,7.2,1.6303032455034976,1,42
1142,32.0,7.2,,0,42
1143,32.0,7.2,1.246649447615313,1,42
1144,32.0,7.2,1.4136305435337133,1,42
1145,32.0,7.2,1.381986825881805,1,42
1146,32.0,7.2,1.0380750632542206,1,42
1147,32.0,7.2,0.9649696219370985,1,42
1148,32.0,7.2,1.3829900748880395,1,42
1149,32.0,7.2,1.3041363190722026,1,42
1150,32.0,7.2,1.3421279287587036,1,42
1151,32.0,7.2,1.3046905513880476,1,42
1152,32.0,7.2,1.3556239204708294,1,42
1153,32.0,7.2,1.347359680818441,1,42
1154,32.0,7.2,1.2751714246458308,1,42
1155,32.0,7.2,1.403960631761349,1,42
1156,32.0,7.2,1.182971878593258,1,42
1157,32.0,7.2,1.0787087030335127,1,42
1158,32.0,7.2,1.070193752381914,1,42
1159,32.0,7.2,1.1570072153083588,1,42
1160,32.0,7.2,,0,42
1161,32.0,7.2,1.2176030768844437,1,42
1162,32.0,7.2,1.3212535734865276,1,42
1163,32.0,7.2,1.4729283357696779,1,42
1164,32.0,7.2,1.2127456461982016,1,42
1165,32.0,7.2,1.1832769776844985,1,42
1166,32.0,7.2,1.085039794094134,1,42
1167,32.0,7.2,1.3686174301848384,1,42
1168,32.0,7.2,,0,42
1169,32.0,7.2,1.0993158838339132,1,42
1170,32.0,7.2,,0,42
1171,32.0,7.2,0.9360875765140924,1,42
1172,32.0,7.2,1.1884463961774483,1,42
1173,32.0,7.2,,0,42
1174,32.0,7.2,1.4560188414555415,1,42
1175,32.0,7.2,0.9776563651432306,1,42
1176,32.0,7.2,,0,42
1177,32.0,7.2,1.6041842919989022,1,42
1178,32.0,7.2,0.980963608622573,1,42
1179,32.0,7.2,1.0141170442382703,1,42
1180,32.0,7.2,1.3523577126084692,1,42
1181,32.0,7.2,1.2545877067145557,1,42
1182,32.0,7.2,1.457640606430468,1,42
1183,32.0,7.2,1.0798017642616724,1,42
1184,32.0,7.2,1.371663266757368,1,42
1185,32.0,7.2,1.272266728123666,1,42
1186,32.0,7.2,1.0424052856347092,1,42
1187,32.0,7.2,1.099981640349323,1,42
1188,32.0,7.2,1.214948846552334,1,42
1189,32.0,7.2,1.0583613747386718,1,42
1190,32.0,7.2,1.413894868173978,1,42
1191,32.0,7.2,1.3427710684465712,1,42
1192,32.0,7.2,1.1247095704270746,1,42
1193,32.0,7.2,1.1835941224391258,1,42
1194,32.0,7.2,,0,42
1195,32.0,7.2,1.3815290141160936,1,42
1196,32.0,7.2,,0,42
1197,32.0,7.2,1.200447049317162,1,42
1198,32.0,7.2,1.5673060945253212,1,42
1199,32.0,7.2,1.3057774514770828,1,42
1200,32.0,7.2,1.0658958812259847,1,42
1201,32.0,7.2,,0,42
1202,32.0,7.2,1.2280801494058449,1,42
1203,32.0,7.2,1.2475513517460157,1,42
1204,32.0,7.2,1.3225372879584536,1,42
1205,32.0,7.2,1.4279253914210086,1,42
1206,32.0,7.2,1.2122875887114941,1,42
1207,32.0,7.2,1.3199273918454082,1,42
1208,32.0,7.2,1.1135384594514695,1,42
1209,32.0,7.2,0.9934450446289245,1,42
1210,32.0,7.2,1.1309722506095994,1,42
1211,32.0,7.2,1.4724707226333322,1,42
1212,32.0,7.2,1.323690598459651,1,42
1213,32.0,7.2,1.008117566372459,1,42
1214,32.0,7.2,,0,42
1215,32.0,7.2,1.386182698881754,1,42
1216,32.0,7.2,1.4993118606469245,1,42
1217,32.0,7.2,1.4405959482071524,1,42
1218,32.0,7.2,1.3573536689313896,1,42
1219,32.0,7.2,1.4895898043536222,1,42
1220,32.0,7.2,1.0757510756754018,1,42
1221,32.0,7.2,,0,42
1222,32.0,7.2,1.1146894140692913,1,42
1223,32.0,7.2,1.1830209889261345,1,42
1224,32.0,7.2,1.344946438378595,1,42
1225,32.0,7.2,1.1202266776855425,1,42
1226,32.0,7.2,1.1712285740124093,1,42
1227,32.0,7.2,1.0340086115169616,1,42
1228,32.0,7.2,1.6445262892015304,1,42
1229,32.0,7.2,1.3527916702519662,1,42
1230,32.0,7.2,1.2162187994203728,1,42
1231,32.0,7.2,1.3102350532020766,1,42
1232,32.0,7.2,1.3403871251760655,1,42
1233,32.0,7.2,1.3408896669238386,1,42
1234,32.0,7.2,,0,42
1235,32.0,7.2,1.16959874029756,1,42
1236,32.0,7.2,1.2466408622532335,1,42
1237,32.0,7.2,1.387958920086874,1,42
1238,32.0,7.2,1.0791877187937602,1,42
